date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:28:35	1032502/1032502	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:21%20GMT	https://voixoff.ma/categories/amazigh?page=8	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/amazighfdfa.html	(from https://voixoff.ma/categories/amazigh)
12:28:35	1032174/1032174	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:21%20GMT	https://voixoff.ma/categories/amazigh?page=9	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/amazigh0b08.html	(from https://voixoff.ma/categories/amazigh)
12:28:35	1031779/1031779	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:22%20GMT	https://voixoff.ma/categories/amazigh?page=10	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/amazigh1448.html	(from https://voixoff.ma/categories/amazigh)
12:28:36	1032730/1032730	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:22%20GMT	https://voixoff.ma/categories/amazigh?page=15	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/amazigh5760.html	(from https://voixoff.ma/categories/amazigh)
12:28:37	504207/504207	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:22%20GMT	https://voixoff.ma/categories/amazigh?page=16	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/amazigh42a7.html	(from https://voixoff.ma/categories/amazigh)
12:28:37	1038084/1038084	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:24%20GMT	https://voixoff.ma/categories/Spanish?page=2	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/Spanish4658.html	(from https://voixoff.ma/categories/Spanish)
12:28:38	1032789/1032789	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:24%20GMT	https://voixoff.ma/categories/Spanish?page=3	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/Spanish9ba9.html	(from https://voixoff.ma/categories/Spanish)
12:28:38	1034011/1034011	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:24%20GMT	https://voixoff.ma/categories/Spanish?page=4	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/Spanishfdb0.html	(from https://voixoff.ma/categories/Spanish)
12:28:38	1031400/1031400	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:25%20GMT	https://voixoff.ma/categories/Spanish?page=5	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/Spanishaf4d.html	(from https://voixoff.ma/categories/Spanish)
12:28:38	1031666/1031666	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:25%20GMT	https://voixoff.ma/categories/Spanish?page=6	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/Spanishc575.html	(from https://voixoff.ma/categories/Spanish)
12:28:39	1031462/1031462	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:25%20GMT	https://voixoff.ma/categories/Spanish?page=7	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/Spanish235c.html	(from https://voixoff.ma/categories/Spanish)
12:28:39	1032502/1032502	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:26%20GMT	https://voixoff.ma/categories/Spanish?page=8	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/Spanishfdfa.html	(from https://voixoff.ma/categories/Spanish)
12:28:40	1032174/1032174	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:26%20GMT	https://voixoff.ma/categories/Spanish?page=9	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/Spanish0b08.html	(from https://voixoff.ma/categories/Spanish)
12:28:40	1031779/1031779	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:26%20GMT	https://voixoff.ma/categories/Spanish?page=10	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/Spanish1448.html	(from https://voixoff.ma/categories/Spanish)
12:28:40	1032730/1032730	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:27%20GMT	https://voixoff.ma/categories/Spanish?page=15	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/Spanish5760.html	(from https://voixoff.ma/categories/Spanish)
12:28:41	504207/504207	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:27%20GMT	https://voixoff.ma/categories/Spanish?page=16	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/Spanish42a7.html	(from https://voixoff.ma/categories/Spanish)
12:28:42	1038822/1038822	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:28%20GMT	https://voixoff.ma/categories/africanfrench?page=2	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/africanfrench4658.html	(from https://voixoff.ma/categories/africanfrench)
12:28:42	1033527/1033527	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:29%20GMT	https://voixoff.ma/categories/africanfrench?page=3	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/africanfrench9ba9.html	(from https://voixoff.ma/categories/africanfrench)
12:28:42	1034749/1034749	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:29%20GMT	https://voixoff.ma/categories/africanfrench?page=4	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/africanfrenchfdb0.html	(from https://voixoff.ma/categories/africanfrench)
12:28:43	1032138/1032138	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:29%20GMT	https://voixoff.ma/categories/africanfrench?page=5	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/africanfrenchaf4d.html	(from https://voixoff.ma/categories/africanfrench)
12:28:43	1032404/1032404	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:30%20GMT	https://voixoff.ma/categories/africanfrench?page=6	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/africanfrenchc575.html	(from https://voixoff.ma/categories/africanfrench)
12:28:43	1032200/1032200	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:30%20GMT	https://voixoff.ma/categories/africanfrench?page=7	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/africanfrench235c.html	(from https://voixoff.ma/categories/africanfrench)
12:28:44	1033228/1033228	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:30%20GMT	https://voixoff.ma/categories/africanfrench?page=8	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/africanfrenchfdfa.html	(from https://voixoff.ma/categories/africanfrench)
12:28:44	1032900/1032900	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:31%20GMT	https://voixoff.ma/categories/africanfrench?page=9	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/africanfrench0b08.html	(from https://voixoff.ma/categories/africanfrench)
12:28:45	1032517/1032517	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:31%20GMT	https://voixoff.ma/categories/africanfrench?page=10	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/africanfrench1448.html	(from https://voixoff.ma/categories/africanfrench)
12:28:45	1033468/1033468	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:31%20GMT	https://voixoff.ma/categories/africanfrench?page=15	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/africanfrench5760.html	(from https://voixoff.ma/categories/africanfrench)
12:28:46	504585/504585	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:32%20GMT	https://voixoff.ma/categories/africanfrench?page=16	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/africanfrench42a7.html	(from https://voixoff.ma/categories/africanfrench)
12:28:47	1038945/1038945	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:33%20GMT	https://voixoff.ma/categories/arabic-lebanon?page=2	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/arabic-lebanon4658.html	(from https://voixoff.ma/categories/arabic-lebanon)
12:28:47	1033650/1033650	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:34%20GMT	https://voixoff.ma/categories/arabic-lebanon?page=3	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/arabic-lebanon9ba9.html	(from https://voixoff.ma/categories/arabic-lebanon)
12:28:47	1034872/1034872	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:34%20GMT	https://voixoff.ma/categories/arabic-lebanon?page=4	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/arabic-lebanonfdb0.html	(from https://voixoff.ma/categories/arabic-lebanon)
12:28:48	1032261/1032261	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:34%20GMT	https://voixoff.ma/categories/arabic-lebanon?page=5	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/arabic-lebanonaf4d.html	(from https://voixoff.ma/categories/arabic-lebanon)
12:28:49	1032527/1032527	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:35%20GMT	https://voixoff.ma/categories/arabic-lebanon?page=6	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/arabic-lebanonc575.html	(from https://voixoff.ma/categories/arabic-lebanon)
12:28:49	1032323/1032323	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:35%20GMT	https://voixoff.ma/categories/arabic-lebanon?page=7	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/arabic-lebanon235c.html	(from https://voixoff.ma/categories/arabic-lebanon)
12:28:50	1033349/1033349	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:36%20GMT	https://voixoff.ma/categories/arabic-lebanon?page=8	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/arabic-lebanonfdfa.html	(from https://voixoff.ma/categories/arabic-lebanon)
12:28:50	1033021/1033021	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:37%20GMT	https://voixoff.ma/categories/arabic-lebanon?page=9	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/arabic-lebanon0b08.html	(from https://voixoff.ma/categories/arabic-lebanon)
12:28:51	1032640/1032640	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:37%20GMT	https://voixoff.ma/categories/arabic-lebanon?page=10	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/arabic-lebanon1448.html	(from https://voixoff.ma/categories/arabic-lebanon)
12:28:51	1033591/1033591	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:37%20GMT	https://voixoff.ma/categories/arabic-lebanon?page=15	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/arabic-lebanon5760.html	(from https://voixoff.ma/categories/arabic-lebanon)
12:28:52	504648/504648	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:38%20GMT	https://voixoff.ma/categories/arabic-lebanon?page=16	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/arabic-lebanon42a7.html	(from https://voixoff.ma/categories/arabic-lebanon)
12:28:53	1037838/1037838	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:39%20GMT	https://voixoff.ma/categories/souss?page=2	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/souss4658.html	(from https://voixoff.ma/categories/souss)
12:28:53	1032543/1032543	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:40%20GMT	https://voixoff.ma/categories/souss?page=3	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/souss9ba9.html	(from https://voixoff.ma/categories/souss)
12:28:54	1033765/1033765	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:40%20GMT	https://voixoff.ma/categories/souss?page=4	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/soussfdb0.html	(from https://voixoff.ma/categories/souss)
12:28:54	1031154/1031154	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:40%20GMT	https://voixoff.ma/categories/souss?page=5	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/soussaf4d.html	(from https://voixoff.ma/categories/souss)
12:28:54	1031420/1031420	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:41%20GMT	https://voixoff.ma/categories/souss?page=6	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/soussc575.html	(from https://voixoff.ma/categories/souss)
12:28:56	1031216/1031216	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:41%20GMT	https://voixoff.ma/categories/souss?page=7	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/souss235c.html	(from https://voixoff.ma/categories/souss)
12:28:56	1032260/1032260	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:41%20GMT	https://voixoff.ma/categories/souss?page=8	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/soussfdfa.html	(from https://voixoff.ma/categories/souss)
12:28:56	1031932/1031932	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:43%20GMT	https://voixoff.ma/categories/souss?page=9	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/souss0b08.html	(from https://voixoff.ma/categories/souss)
12:28:57	1031533/1031533	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:43%20GMT	https://voixoff.ma/categories/souss?page=10	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/souss1448.html	(from https://voixoff.ma/categories/souss)
12:28:58	1032484/1032484	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:44%20GMT	https://voixoff.ma/categories/souss?page=15	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/souss5760.html	(from https://voixoff.ma/categories/souss)
12:28:58	504081/504081	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:44%20GMT	https://voixoff.ma/categories/souss?page=16	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/souss42a7.html	(from https://voixoff.ma/categories/souss)
12:28:59	1038945/1038945	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:45%20GMT	https://voixoff.ma/categories/atlass-amazigh?page=2	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/atlass-amazigh4658.html	(from https://voixoff.ma/categories/atlass-amazigh)
12:28:59	1033650/1033650	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:45%20GMT	https://voixoff.ma/categories/atlass-amazigh?page=3	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/atlass-amazigh9ba9.html	(from https://voixoff.ma/categories/atlass-amazigh)
12:29:00	1032261/1032261	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:46%20GMT	https://voixoff.ma/categories/atlass-amazigh?page=5	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/atlass-amazighaf4d.html	(from https://voixoff.ma/categories/atlass-amazigh)
12:29:00	1034872/1034872	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:46%20GMT	https://voixoff.ma/categories/atlass-amazigh?page=4	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/atlass-amazighfdb0.html	(from https://voixoff.ma/categories/atlass-amazigh)
12:29:00	1032527/1032527	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:46%20GMT	https://voixoff.ma/categories/atlass-amazigh?page=6	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/atlass-amazighc575.html	(from https://voixoff.ma/categories/atlass-amazigh)
12:29:00	1032323/1032323	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:47%20GMT	https://voixoff.ma/categories/atlass-amazigh?page=7	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/atlass-amazigh235c.html	(from https://voixoff.ma/categories/atlass-amazigh)
12:29:01	1033349/1033349	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:47%20GMT	https://voixoff.ma/categories/atlass-amazigh?page=8	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/atlass-amazighfdfa.html	(from https://voixoff.ma/categories/atlass-amazigh)
12:29:01	1033021/1033021	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:47%20GMT	https://voixoff.ma/categories/atlass-amazigh?page=9	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/atlass-amazigh0b08.html	(from https://voixoff.ma/categories/atlass-amazigh)
12:29:01	1032640/1032640	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:48%20GMT	https://voixoff.ma/categories/atlass-amazigh?page=10	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/atlass-amazigh1448.html	(from https://voixoff.ma/categories/atlass-amazigh)
12:29:01	1033591/1033591	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:48%20GMT	https://voixoff.ma/categories/atlass-amazigh?page=15	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/atlass-amazigh5760.html	(from https://voixoff.ma/categories/atlass-amazigh)
12:29:03	504648/504648	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202024%2011:26:48%20GMT	https://voixoff.ma/categories/atlass-amazigh?page=16	C:/Users/DELL/Desktop/controle/Voixoff.ma%20_%20Agence%20Voix%20off%20#1%20au%20Maroc_files/voixoN/voixoff.ma/categories/atlass-amazigh42a7.html	(from https://voixoff.ma/categories/atlass-amazigh)
